dataset,filename,file_path,class,split,mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
animal,animal_sounds_caoofficial_dog_51.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_51.wav,Dog,validation,-134.26535,23.509813,114.64282,7.5241046,-17.867432,6.468481,-19.691504,4.017862,-14.980952,6.66938,-3.941459,7.3943663,-2.8271468,5.4210052,-18.998703,4.276369,-0.8716623,3.3641138,-3.1594296,3.3169641,8.919304,5.351948,-33.08985,5.3294086,-0.26201394,3.9487743,-128.5028,4.927571,103.588684,6.8424497,-16.655941,2.899846,-17.10302,3.030537,-5.9658957,5.1673226,-1.7763474,5.8616652,1.1284558,3.7138858,-27.306911,4.699454,-5.021001,3.9484234,-2.686971,2.439802,13.726516,4.6666846,-31.09563,4.081849,-1.0903358,3.892602,-177.84656,86.79437,90.08417,35.724293,-5.270871,19.159636,-10.913079,12.469235,-3.5573802,6.353865,1.0144885,6.748104,3.0996158,5.9996047,-13.592884,11.586573,-2.9569108,7.605438,0.44631907,4.7444186,9.37469,8.850532,-21.275576,14.283757,1.7865832,4.41011,-1.4603908,6.149596,-1.0273556,3.756126,-0.06059217,2.0972097,0.12619945,1.0535427,0.12182721,0.72993934,0.050073456,1.0432422,-0.050540075,0.8485666,0.15112923,0.9632206,0.012608784,1.0362724,-0.06562239,0.68455,0.033882838,0.85899645,0.14399473,1.11202,-0.062671766,0.74328375,-0.26931292,1.9496403,-0.09133483,1.1438087,-0.0054886797,0.75600255,0.021262249,0.6603763,0.02050245,0.45753992,0.048601657,0.708925,-0.020392654,0.40266523,-0.009586803,0.41719115,0.004992838,0.5436863,0.035234578,0.44797602,-0.07436209,0.5115021,0.05531603,0.45184013,0.03782675,0.43231606,819.6725736787588,255.80940550966497,892.9777134757891,249.71493190770786,1281.8700396825398,507.13152904173955,0.06919642857142858,0.023314692741068056,0.21474253,0.09342772
animal,animal_sounds_ggquang_Cow_35.wav,data/processed/audio/Cow/animal_sounds_ggquang_Cow_35.wav,Cow,validation,-170.0743,32.11106,75.67998,14.488445,-60.427338,17.367458,32.705723,7.458255,2.783542,7.295646,29.672646,6.0734153,-12.0855255,4.626151,16.8581,3.9258366,-8.6304,4.22954,-0.53604317,3.6808782,-0.25384268,2.4131763,-11.440982,4.173307,5.1714683,4.620527,-299.25845,137.15999,42.96229,38.146736,-25.565458,29.093231,22.765415,19.542166,1.5876465,9.12436,18.977484,16.729424,-7.5602946,6.9998026,7.684425,7.598657,-3.1388562,4.0591493,0.787517,2.7029438,-0.53091294,2.3193924,-5.8414545,5.9072804,3.553054,4.5226917,-456.16412,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6164303,8.046422,-0.41631335,2.348279,0.07736814,2.2213264,-0.29879972,1.6375306,0.13682514,1.1395874,-0.2007047,1.2862426,0.103773244,0.63338536,-0.10375259,0.6647596,-0.002914398,0.67449874,0.0060905484,0.46961832,-0.0005232323,0.3288877,0.041719362,0.59571797,0.008249917,0.4986809,-0.041821245,3.3367445,0.0074370136,1.0227218,-0.015151959,0.94330287,-0.034702193,0.78958946,-0.018316837,0.63124526,0.0073562823,0.6720523,0.057428714,0.5552241,-0.0025423935,0.42784408,-0.018286303,0.3997868,-0.034700092,0.35379738,0.00447794,0.25349393,0.041080214,0.35655168,0.03509798,0.34788543,782.3169695759608,762.8397310215347,626.0262432925545,621.1101252973982,1377.6041666666667,1411.82173047744,0.08617776537698413,0.08971515866889795,0.02591358,0.033337057
animal,animal_sounds_ggquang_Frog_30.wav,data/processed/audio/Frog/animal_sounds_ggquang_Frog_30.wav,Frog,validation,-214.48868,36.54247,43.813934,8.0125885,-52.987793,32.452496,30.772446,4.635276,-13.107735,3.8115828,18.14457,5.485471,5.2043014,10.915151,22.431627,7.719035,-10.618879,7.0724587,-4.7034054,5.943227,14.765372,5.2479687,4.9808874,2.7809029,7.3450956,4.525563,-202.36368,31.236206,43.305367,7.2884855,-63.567326,28.973167,29.378305,3.6500654,-15.258659,4.1582313,17.181118,4.6990285,7.1618223,10.315906,24.996344,5.307799,-12.980597,6.515238,-6.297714,5.1755037,16.260777,5.397611,4.7070265,2.6187727,6.3722563,3.7889948,-197.51216,33.861385,43.576443,8.347743,-64.98769,29.618752,29.360363,4.329086,-15.23004,5.763735,16.391106,6.2509556,7.8507857,11.606728,24.764948,6.9372373,-13.306621,5.747789,-6.521244,5.459058,17.506746,5.1099954,4.9235926,3.6924486,5.7060485,4.1567407,0.43949896,6.178451,-0.18159953,1.2418779,-0.32598713,5.728692,0.03204428,0.7291779,0.071235135,0.6465311,0.04430037,0.8300607,0.16837627,1.9340442,0.12912574,1.1930609,-0.12062208,1.2658913,-0.10974903,1.0345452,0.08761177,0.9283179,0.0034227932,0.40493628,-0.092604354,0.6598189,0.18684936,7.346735,-0.057829995,1.1444421,0.022179471,6.503307,-0.07359627,0.59218574,0.09368319,0.7009121,-0.008692677,0.7822578,0.107537046,2.325144,-0.038268134,1.150175,-0.012360008,1.2999932,-0.011864385,1.1179008,0.010131823,0.9902786,-0.018222937,0.41595381,-0.0603173,0.7318528,1552.1587522406242,352.927600803553,1206.1719115182848,302.81004328771076,2628.2242063492063,341.2115273233576,0.07923332093253968,0.08345199067928087,0.060533352,0.03935037
animal,animal_sounds_caoofficial_Kus_109_v2 (56).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (56).wav,Bird,validation,-290.66245,143.0618,26.24293,23.819277,-10.143568,8.047396,3.289734,8.462406,-1.0149144,4.0415573,0.8814675,4.8227096,10.905787,7.1075535,-0.88783634,3.5964272,-0.24344999,4.2609873,2.478742,3.017351,3.0848534,5.3898306,-0.5832161,3.607569,2.5203106,4.3017144,-554.2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-554.2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.033992,10.1035795,0.06187017,2.1328933,0.11441706,0.5382926,-0.062376127,0.6985319,-0.046336696,0.4644189,0.0057066623,0.5543832,-0.11241842,0.61834,-0.029694552,0.46411252,0.045804683,0.31259465,-0.011963409,0.3068194,-0.06669441,0.45082733,-0.017893363,0.48897877,0.03761603,0.34458455,-0.037409708,4.4387836,-0.026164858,0.77065486,0.014455472,0.22436891,-0.008758965,0.40201467,0.008787258,0.27814373,0.008635366,0.34352905,-0.02659334,0.26779002,0.020399135,0.23894636,-0.021867612,0.24336885,-0.0142323,0.2181551,0.0017618064,0.23395269,0.044278145,0.30869603,0.002997911,0.17767212,618.4014173346227,1078.1689801834245,492.9455469097033,831.7270790469977,1144.8412698412699,1983.1505688983377,0.057958209325396824,0.10541428995785175,0.0020062106,0.0045246854
animal,animal_sounds_caoofficial_Kus_65.wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_65.wav,Bird,validation,-279.2992,54.119423,-54.28214,39.776596,-5.5391107,5.182955,11.247668,6.077518,-1.9501243,6.7938423,8.102175,4.280599,-17.3213,4.749335,5.455512,4.586129,6.5137014,5.6379995,-0.12419619,3.8755224,-2.799666,3.5318956,9.533125,3.9361959,-2.9747703,3.2641268,-435.05423,65.63054,-8.425219,25.250689,-0.99888784,3.5893726,2.383872,6.6237545,-0.5897366,2.5497224,1.1760753,3.5385978,-2.5120625,6.4549356,0.40628573,2.180962,0.9011081,3.1646264,-0.109115295,1.257962,-0.73347706,3.1074033,1.0653752,2.942333,0.34776872,1.4371371,-460.48465,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4041106,7.0873857,0.32352823,3.5595105,0.049827404,0.50853914,-0.098054394,0.77630085,0.022177093,0.42399034,-0.07049933,0.3823269,0.14155951,0.64881444,-0.012591918,0.37572747,-0.11956263,0.47257873,0.013307602,0.22342955,0.047386214,0.36024657,-0.084538095,0.30601528,0.018905079,0.29511857,0.6655337,7.139018,-0.4319584,4.781656,-0.041866686,0.5159416,0.08218406,0.7544811,0.06968156,0.6804521,-0.013610358,0.32663462,-0.033358965,0.49717072,-0.025177516,0.33824548,0.045558378,0.40137196,-0.020315887,0.2804383,-0.04296549,0.38702634,0.005553077,0.24907863,-0.008938443,0.27205977,1620.055126833344,2078.623517188872,599.0374133783074,774.3507467447143,2204.7371031746034,2812.931810274347,0.19572327628968253,0.2531024541776808,0.010738217,0.025334662
animal,animal_sounds_ggquang_Cow_32.wav,data/processed/audio/Cow/animal_sounds_ggquang_Cow_32.wav,Cow,validation,-109.01598,24.157202,114.9316,7.4422755,-60.83688,9.8163805,36.245827,5.5368624,-4.2024016,3.333755,-18.462664,5.4911804,10.834627,4.000044,-14.71139,4.3780355,0.37989622,4.113656,-6.911309,4.5382853,-11.771389,5.133226,-0.2192922,4.1170936,-14.053353,7.324864,-115.48235,12.516732,110.339195,5.223106,-61.263935,6.9503813,34.02945,4.7066984,-5.1648803,2.992593,-17.269192,3.6716373,8.417059,3.431682,-17.484232,3.9149125,3.0088365,3.7231956,-5.830476,3.9736862,-16.288898,4.1270113,-3.0929842,3.6399772,-15.27453,5.2117214,-135.89012,12.699546,108.27373,8.122482,-44.380882,10.287073,34.808147,8.476125,-8.794851,2.928247,-17.687529,5.425184,11.129253,4.9924865,-17.709585,5.348494,-8.335492,3.9792597,-9.627403,2.7668333,-5.8869543,2.793058,3.3134737,1.8924686,-13.508967,2.0587225,-0.117479965,3.5313656,0.14476782,1.2537607,0.24382445,1.6928735,-0.09492722,1.0662811,-0.034955155,0.51665986,0.054160275,0.8689349,-0.14340688,0.67799866,-0.11081605,0.8262715,0.030490104,0.86142206,-0.043994043,0.6889438,-0.0940621,0.82951456,-0.049919274,0.6403246,-0.080097504,0.8291084,-0.1134643,1.3233298,-0.022266684,0.45831558,0.03935163,0.6747526,-0.04250594,0.44827884,0.017353514,0.30642587,0.019799542,0.3836897,-0.035613213,0.3059118,-0.00060501957,0.42623973,0.0141477585,0.38632625,0.010033727,0.40049773,0.006987081,0.33613658,0.009981795,0.36580402,0.01463832,0.3841384,1174.1708624716182,141.1264778302145,941.4679264504476,70.88366918641566,2310.5158730158732,283.1997023738455,0.07953559027777778,0.023229755882255388,0.13421705,0.0724605
animal,animal_sounds_caoofficial_Kus_109_v2 (47).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (47).wav,Bird,validation,-237.80696,39.906876,-57.519962,14.871211,-71.02616,10.826141,-27.10737,6.814033,-32.099674,6.5026135,-8.234998,3.861927,14.200029,4.491947,5.532384,2.6863077,-9.267978,6.551427,2.7724338,4.373257,14.364224,6.9450517,5.467658,3.7559423,-4.688157,3.7589,-230.49014,24.960558,-62.151188,16.363262,-74.98898,8.455388,-25.157621,6.523701,-34.368526,4.0803003,-7.7520776,3.7120347,16.350815,5.122274,5.3514624,2.5803986,-5.622695,5.579027,2.4369876,3.3850913,11.073372,6.3095865,8.259718,3.7235305,-2.5973878,4.0101795,-225.7384,25.270084,-65.82359,16.678297,-80.0483,11.299992,-22.269165,7.0981812,-31.302036,5.111064,-5.3465185,4.25371,16.172045,4.09509,5.8541346,4.855804,-7.781417,6.8933735,5.484236,4.6742754,10.079326,5.173902,6.991866,5.7035084,-2.642815,3.444346,0.45117968,6.603227,0.01144416,3.7712061,-0.080962606,1.994491,0.01757583,1.3885174,-0.10094839,0.9761772,0.0076477355,0.68469113,0.0019006786,1.0043904,0.0241013,0.6807306,0.029620724,1.3266304,-0.013042494,0.8623915,-0.027528433,1.2392867,-0.021426098,0.89184207,0.05023365,0.7547286,-0.72211546,3.7565715,0.26984698,1.6033069,0.20446219,1.30611,0.13185675,1.0001667,0.12215113,0.5634296,0.09922869,0.5319837,-0.053120077,0.4473199,-0.02407069,0.5192323,0.0675098,0.6178418,-0.02900753,0.52214414,-0.067546144,0.66662264,-0.038008146,0.6725947,0.06273387,0.3737473,3019.020857372466,116.18658057375023,1532.3077779794044,194.15346572863447,4661.334325396825,487.5441534312369,0.31523592509920634,0.024804974279288357,0.02411191,0.015559548
animal,animal_sounds_caoofficial_dog_90.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_90.wav,Dog,validation,-221.40839,71.63098,70.45933,23.399525,-6.9277554,16.476398,-17.957281,13.980649,-22.272667,16.935495,-13.677743,6.8835607,-3.9640307,4.4177837,-15.047646,13.114321,-4.616689,10.323431,-2.988115,10.435334,-5.6055126,3.7094135,0.9465787,5.951926,6.4200068,5.111589,-219.30998,84.997475,62.19164,19.720646,-12.06027,15.878589,-11.864903,11.932441,-16.912825,14.008716,-12.596061,8.870518,-2.8509564,4.9029408,-14.847751,13.103269,-2.9185264,4.837828,3.318775,4.1883845,-4.9814653,6.4050927,0.46993938,5.308353,5.5595717,4.927,-212.71701,69.07551,66.88324,24.088442,-12.716589,17.69678,-12.536016,14.420509,-24.556309,11.145622,-14.099471,9.501379,-4.737962,4.6260962,-17.643484,9.091316,-1.5965353,9.668222,1.4743719,5.605368,-6.9906807,5.645088,-1.1493487,4.2234154,5.600379,4.0910444,-1.4273708,15.023926,0.1502324,3.6967149,0.33046526,3.7342103,0.112625256,2.6401606,-0.08677732,2.7238183,0.0060725394,1.4717523,0.052258395,0.8424365,0.08368492,2.0506818,0.09831627,1.4203081,0.05679893,1.2761879,-0.021462455,0.97786933,-0.08095035,0.9484806,0.011615713,0.8027213,-0.8911549,9.147983,-0.107797526,2.1713784,0.21393554,2.4064913,0.13689093,1.4308666,0.13319886,1.1692442,0.004191712,0.8288377,-0.017375894,0.65454304,0.08748451,0.9258129,0.034762844,0.65166974,-0.060019758,1.0228448,0.052970085,0.6148871,0.023166569,0.6746321,-0.059111465,0.6811208,1241.294040116532,417.3836435195246,1205.8000641931408,273.6132230736302,1961.4335317460318,912.963651733482,0.1063600570436508,0.0527900372207259,0.058562323,0.071186446
animal,animal_sounds_caoofficial_dog_91.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_91.wav,Dog,validation,-247.86856,79.39652,57.419415,19.671535,-2.630172,15.905558,-9.081233,12.471839,-10.178314,14.667295,-9.024141,7.306897,-7.610952,4.5091443,-13.1405,12.599209,-3.1443772,5.8602796,-1.7137301,4.617986,-2.373206,4.5705237,3.3072996,3.5042963,6.8477564,3.8251028,-229.77753,78.46728,65.82985,22.134838,-5.1450524,20.676228,-9.797626,10.981677,-16.921055,13.703789,-14.306363,6.558433,-5.726937,4.5034285,-11.143377,11.609147,-3.5617404,6.6130586,1.1956489,4.7291436,-6.403308,5.821504,-3.3768103,3.9404838,5.7602353,4.73612,-238.85382,78.15841,58.656597,26.039492,-6.6796513,18.870308,-9.434997,15.221261,-16.335028,13.406684,-10.521849,8.945184,-4.441032,5.6280065,-10.411842,9.5827875,-0.59621316,6.4813004,1.2227198,3.7772038,-6.3614764,6.508095,-1.6545866,4.2561307,4.5457945,3.1684375,-2.0710855,18.859766,-0.19316675,4.025384,0.30445924,4.2894287,0.12188323,2.787295,0.1850695,3.0200372,0.09446492,1.6236551,0.043437038,1.0298401,0.27261907,2.569224,0.12855509,1.3277781,0.08786658,0.81956863,0.012678396,1.1008155,-0.028773421,0.6974509,-0.013164906,0.7785044,0.27898803,8.40286,-0.23473775,1.9889833,0.038430948,2.13276,0.07287572,1.2220348,0.11223304,1.3018401,0.032548834,0.82922626,-0.00030480445,0.632788,0.076641046,1.0343708,-0.023184538,0.6978552,-0.03224634,0.54339176,0.027636973,0.7191665,0.002061309,0.5732625,0.019507581,0.5448425,1244.655076153365,412.08680855005474,1259.4500960244775,257.2232506621016,1964.0376984126983,880.7106859343249,0.1047944568452381,0.05873740557371506,0.048900265,0.07799632
animal,animal_sounds_ggquang_2-32515-C.wav,data/processed/audio/Frog/animal_sounds_ggquang_2-32515-C.wav,Frog,validation,-123.99377,45.71183,47.614445,34.937393,-26.932926,27.32862,20.526701,8.812547,22.14352,9.052797,8.867681,6.9701033,16.941034,11.425633,13.552909,7.5269237,-4.510754,11.2480755,-1.9575064,5.794854,7.861489,9.738821,2.2217705,4.678882,-1.4499736,7.04817,-185.02573,91.40696,46.038837,37.403206,-23.91084,32.734695,17.671576,12.2422905,13.876005,7.2514467,5.802397,6.6128902,17.352642,10.073424,15.746321,8.15816,-4.355012,7.2880993,-2.4660625,4.293625,7.352027,5.441052,1.910269,3.608032,-1.01328,4.1879587,-386.4898,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4928529,12.316348,-0.6985846,5.922837,-0.24344578,5.333663,-0.19537784,1.7700812,-0.06851536,1.4594111,0.024436262,1.1812174,-0.10760283,1.6101751,-0.18373883,1.3349698,0.03898443,1.2996565,0.046591785,0.824751,-0.082266375,1.1288203,-0.0345704,0.59469354,0.049647134,0.9185921,0.073872976,7.099579,-0.03723944,2.9321208,-0.048530973,2.7700176,-0.0030868726,0.8562234,0.026235787,0.7065231,0.04553819,0.81109124,-0.0047649355,0.989592,-0.038059562,0.7553108,0.018135207,0.5688427,0.010557606,0.53580844,-0.03762849,0.56564707,-0.009899113,0.39268366,0.050730567,0.6301956,876.0288825981928,900.7164710376006,716.7346731635023,552.6825545021034,1263.888888888889,1135.8094801305017,0.07357545882936507,0.09613925627337962,0.09184346,0.09874241
animal,animal_sounds_ggquang_Dog_28.wav,data/processed/audio/Dog/animal_sounds_ggquang_Dog_28.wav,Dog,validation,-248.04611,81.11484,50.54198,23.362238,-9.85224,20.323719,-0.74380815,8.937605,-12.273992,11.050595,-7.6316185,6.245405,-4.2286634,6.01988,-0.4675975,3.3613644,-5.6393275,5.8112116,-3.844958,3.7914524,-1.2877336,2.520621,-5.0958223,4.735662,2.3283062,3.3964727,-170.12427,89.802284,66.08618,18.926863,-27.249311,12.575956,2.4457564,7.5508146,-19.597616,8.605819,-10.468104,5.3188486,-7.986414,5.5970263,-3.0109887,3.1077936,-9.851725,4.512799,-6.6484337,3.95723,-1.0248039,2.5329127,-8.756967,4.0940776,1.0179433,4.3461266,-342.18198,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6367011,14.603559,-0.54769814,3.072007,0.30027184,2.2772062,-0.13198568,1.1101995,0.14042166,1.531828,-0.028298289,0.9335356,0.058653444,0.88906306,-0.025916133,0.4624885,0.09377582,0.7396043,0.0270568,0.50363624,-0.0290048,0.35372317,0.045540325,0.58165306,-0.054880716,0.46039915,-1.0666196,9.367879,-0.1988462,1.8345428,0.24200492,1.8947965,-0.07918465,0.68498707,0.19290693,1.213181,-0.015077149,0.38885456,0.08421027,0.56688124,-0.021351008,0.36328465,0.048632577,0.48557898,0.019921718,0.362637,0.019168988,0.26258025,0.04852556,0.43347004,-0.018902386,0.30673012,823.8761138871889,606.6842613480776,764.0580286486356,578.4990712170963,1647.9414682539682,1251.4573079108368,0.055826822916666664,0.04846759726366235,0.052710008,0.12855054
animal,animal_sounds_caoofficial_inek_54.wav,data/processed/audio/Cow/animal_sounds_caoofficial_inek_54.wav,Cow,validation,-167.0243,80.52868,115.17734,42.360126,-27.27853,11.27324,-16.76142,8.96861,-25.260815,10.172663,14.568259,8.351889,-5.9291883,4.8721404,0.7824567,3.3013346,7.8978906,4.885218,-1.3312526,4.645609,-1.0798275,3.6082463,-8.137013,5.1598363,3.6184368,3.670339,-229.29959,119.45244,81.39269,62.747883,-16.906652,12.580923,-3.633662,5.129449,-13.4519825,10.495983,8.199056,6.962363,-6.044249,5.9245534,0.25272903,2.3522482,3.932136,4.2241187,-0.65808123,2.4366152,2.3262987,2.9050581,-4.166177,4.890698,2.181638,2.9033232,-181.57317,92.29782,101.91599,47.12227,-27.353449,14.465062,-14.578404,8.120957,-22.895535,11.225175,13.77273,7.753847,-4.5358753,5.477324,2.3913052,4.6427064,7.156088,3.924141,-1.3982031,4.5840607,0.11878829,3.3862784,-7.52514,5.713549,2.7904074,4.1104193,2.86608,13.855089,1.2828082,6.9267745,-0.30967277,2.5408828,-0.20285334,1.4451041,-0.3079896,1.5920048,0.07946129,1.4766607,-0.039234817,0.85994714,0.025459971,0.6756899,0.06926943,0.7282137,-0.014129842,0.6750959,-0.017901305,0.55559117,-0.08930471,0.96568835,0.043297794,0.7174911,-0.0878482,4.444978,-0.28126994,2.1439211,0.09832819,1.0458341,0.034826603,0.5698604,0.02069065,0.59348005,-0.0328687,0.6374243,0.036422316,0.44786507,0.017069116,0.3616529,-0.0016174742,0.38811758,0.019089598,0.4066448,-0.04292093,0.45840022,-0.0047416403,0.4021216,0.018179538,0.41172305,1294.5568482699466,826.6820064804446,893.8645871854467,592.017478670171,2006.5724206349207,1550.5399819748836,0.14835999503968253,0.0985534034201872,0.110037945,0.07443705
animal,animal_sounds_caoofficial_dog_26.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_26.wav,Dog,validation,-171.45122,46.899216,77.01088,14.647383,-12.851384,15.990126,-8.718564,6.416151,2.4199512,6.21717,-0.6628829,7.894274,-16.038126,6.5545774,-6.4967594,4.941486,-16.423246,4.5062156,-3.8652275,5.4467616,11.167503,6.081834,11.386864,9.109653,11.6890335,8.414544,-174.80362,48.14458,69.71135,15.143484,-18.695875,20.588375,-13.718359,11.809771,1.4479437,7.98089,-1.0330317,8.61675,-16.39647,6.7615576,-4.0270486,6.6834884,-14.02875,5.7153277,-6.16942,6.9184556,9.875468,6.7564087,12.418265,9.361062,12.068229,7.6536217,-186.66309,53.716743,65.4587,13.172367,-16.180689,17.296217,-4.6201944,8.372086,2.4209864,6.0958767,0.7529346,10.409528,-8.881014,5.049261,-4.0025754,5.6733947,-12.2293415,4.704457,2.463859,6.987948,16.449844,7.6506653,14.731251,6.350929,11.315175,6.389827,0.42734125,11.939922,0.093622044,2.2778573,-0.08826015,3.5929427,0.0014820374,1.6130543,0.025941776,0.96181923,-0.053226437,2.0961132,-0.06991703,1.3522321,-0.024666574,1.1997257,0.057334404,0.8594927,-0.046088453,0.9750201,-0.08489889,1.0266709,-0.00039688367,1.2471493,-0.03929148,1.0072773,0.08754283,8.357994,0.071812786,1.8707411,-0.030946339,2.5408208,0.00010206775,0.8099329,-0.006769843,0.7436637,-0.00049617747,1.2680833,0.017573753,0.70773804,-0.003757649,0.7946431,-0.043183155,0.5285625,-0.08500667,0.7218583,-0.066704534,0.8811418,-0.04377466,1.1146259,-0.0046437373,0.8478409,1155.6254448029658,232.2729219347082,1259.8525115234281,220.41283592954204,1890.0049603174602,509.0573523643761,0.08351934523809523,0.024000627069794406,0.07117105,0.07151018
